States,1944
Total Unique Trees,12656.0
MTTF,2825.7967346164783
Total Tree Time,1.393462321







Tree Gen Time,0.10484344699999999,0.113394668,0.17242895800000002,0.19841624900000002,0.20254467099999998,0.245619239,0.261927754,0.26469178000000004,0.321912972,0.0
Tree Gen Discrep,0.9247604722280826,0.918623800377592,0.8762586146740885,0.857609175354229,0.8546464673299192,0.8237345672728814,0.8120309748942254,0.810047407805008,0.7689833681552413,0.0
MTTF,2866.9616231739296,2837.051395794592,2830.9810980409093,2828.21341167036,2827.3157989773995,2826.6547563051063,2826.3670481655863,2826.1776769058333,2826.024091366386,0.0
MTTF Discrep,0.014567533486458784,0.003982827582834192,0.0018346554658095204,8.552197064555234E-4,5.375702867487231E-4,3.036388562973613E-4,2.0182398193102635E-4,1.3480880796845618E-4,8.04575740083191E-5,0.0
Efficiency,0.9112889930819466,0.9149650801672001,0.874650982017214,0.856875731087029,0.8541870347834079,0.8234844494509821,0.8118670875694209,0.8099382062795638,0.7689214976189868,0.0
Total Trees,78406.0,104152.0,119622.0,132826.0,141958.0,150258.0,157756.0,162910.0,167688.0,0.0
Unique Trees,634.0,1266.0,1900.0,2532.0,3166.0,3798.0,4430.0,5064.0,5696.0,0.0
