States,81






,10,35,60,85,110,135,160,185,210,235,260,285,310,335,360,385,410,435,460,485,510,535,560,585,610,635,660,685,710,735,760,785,810,835,860,885,910,935,960,985
Tree Gen Time,0.007635985,0.030298178,0.028047526,0.028184009999999995,0.032597448,0.035014023,0.012589116000000001,0.010759958000000002,0.011474048,0.013552089,0.020385670999999998,0.020369168000000003,0.022682710999999998,0.023494926,0.024213476,0.026023900000000003,0.026434244,0.027171973999999998,0.026902128,0.026118904,0.025664402,0.026822289000000003,0.028419958,0.029809331999999997,0.029769189999999997,0.030390060000000003,0.0301666,0.030942241000000002,0.033853906,0.032550615,0.032418591,0.034188873,0.033654978999999995,0.034245964999999996,0.03464114499999999,0.03438735500000001,0.035526509,0.037254864000000006,0.035642475,0.035887344
Tree Gen Discrep,0.9906232367688758,0.9627947355265289,0.9655584694678156,0.9653908711615281,0.9599713001223961,0.9570038176554643,0.9845409387235362,0.9867870905269142,0.9859102091742513,0.9833584364243613,0.9749670002920912,0.9749872654869027,0.9721463032618558,0.9711489273178529,0.9702665692173951,0.9680434222106965,0.967539531942275,0.9666336213703584,0.9669649842594769,0.9679267601148425,0.9684848750983152,0.9670630241848578,0.9651011340115917,0.9633950239239631,0.9634443171100582,0.9626819071541314,0.962956309410242,0.9620038452540981,0.9584284069428192,0.9600288096581538,0.9601909312166464,0.9580170773960429,0.9586726834021466,0.9579469701123865,0.9574617007864678,0.9577733473835246,0.9563745000387762,0.9542521313313561,0.9562320972282861,0.9559314053547895
MTTF,39.287629156409494,18.595238458304053,15.118088511178225,13.372665621690153,12.65262434031765,12.10742967864744,11.700489515267414,11.357197830256741,11.167771494175037,11.01795665395831,10.897007936634784,10.725829260132834,10.614783650575,10.536837604536696,10.483711573073437,10.394114274185913,10.332133384778226,10.301251185267931,10.247776637529686,10.220406263306046,10.18133418634927,10.151162284598355,10.120619447035118,10.094520772832038,10.078229794239318,10.064809834683038,10.050957708507042,10.038064247291793,10.016154844220178,10.01015892173912,10.005449418027384,9.997680514449993,9.985368328250683,9.975476675353233,9.969675256501866,9.96720964509885,9.963377952155588,9.961599189078246,9.959722759345551,9.959330335835755
MTTF Discrep,2.944806310424746,0.867117349385881,0.5179824347004716,0.3427273893679883,0.27042922703255057,0.2156871265814302,0.17482693320921427,0.14035757900219115,0.12133759174460335,0.10629492972166976,0.09415066768345537,0.0769628979509851,0.06581299069685298,0.05798655624695459,0.05265225869161583,0.04365594108127069,0.03743254178456623,0.03433171085829678,0.028962419356253433,0.026214205038554095,0.0222910419704323,0.019261530875459343,0.01619477472486386,0.01357424971735699,0.011938499316137552,0.010591023220481555,0.009200153984409098,0.007905542722359105,0.005705655547939559,0.005103614820413327,0.0046307412884663,0.0038506784413250283,0.0026144320488334927,0.001621227429255967,0.0010387164916989544,7.911485006921737E-4,4.0641450613088104E-4,2.2781182730002847E-4,3.9402600030546964E-5,0.0
Efficiency,-1.926570322121497,0.12793871645408483,0.4654161426072156,0.6345249781686496,0.7003670034568639,0.7505904140978982,0.8124166657875794,0.8482840435099405,0.8662822387166296,0.8788324205334227,0.8831732062452552,0.8999494200697242,0.9081664476493033,0.9148353454197665,0.9191798428151342,0.9257825756065546,0.9313220679846261,0.9334474353755629,0.9389593388825409,0.9425533295628886,0.9468963380997697,0.948435909886006,0.9494715385595633,0.9503176592927601,0.9519422377891031,0.9524861207215245,0.9540969630834095,0.9543986827563681,0.952959944585443,0.9551291923971588,0.9557445354266506,0.9543280616896928,0.9561662988143188,0.9563939202086676,0.9564671695276907,0.9570156064357392,0.9559858155686668,0.9540347414096125,0.9561944191974227,0.9559314053547895
Total Trees,432.0,921.0,1236.0,1440.0,1634.0,1800.0,1910.0,2055.0,2174.0,2279.0,2370.0,2464.0,2551.0,2644.0,2721.0,2771.0,2823.0,2921.0,2981.0,3058.0,3108.0,3158.0,3216.0,3254.0,3301.0,3351.0,3401.0,3448.0,3473.0,3520.0,3566.0,3591.0,3616.0,3641.0,3672.0,3706.0,3733.0,3760.0,3785.0,3803.0
Avoided Trees,422.0,886.0,1176.0,1355.0,1524.0,1665.0,1750.0,1870.0,1964.0,2044.0,2110.0,2179.0,2241.0,2309.0,2361.0,2386.0,2413.0,2486.0,2521.0,2573.0,2598.0,2623.0,2656.0,2669.0,2691.0,2716.0,2741.0,2763.0,2763.0,2785.0,2806.0,2806.0,2806.0,2806.0,2812.0,2821.0,2823.0,2825.0,2825.0,2825.0
Unique Trees,12.0,27.0,31.0,39.0,42.0,43.0,47.0,48.0,48.0,48.0,48.0,51.0,53.0,54.0,54.0,54.0,54.0,54.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
